konami_id,name,text,pendulum
13966,일색즉발,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없다. ①: 상대 필드의 몬스터의 수까지, 패에서 레벨 4 이하의 몬스터를 특수 소환한다.",
14610,일석이조,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없다. ①: 상대 묘지의 몬스터 1장을 대상으로 하고 이 카드를 발동할 수 있다. 그 몬스터를 상대 필드에 효과를 무효로 하여 특수 소환하고, 이 카드를 장착한다. 이 카드가 필드에서 벗어났을 때에 그 몬스터는 파괴된다. ②: 장착 몬스터는 공격할 수 없으며, 공격 대상이 되지 않는다. ③: 장착 몬스터가 융합 / 싱크로 / 엑시즈 / 링크 소환의 소재가 된 것으로 이 카드가 묘지로 보내졌을 경우에 발동할 수 있다. 융합 / 싱크로 / 엑시즈 / 링크 소환된 그 몬스터의 컨트롤을 얻는다.",
17462,일세괴＝페를레이노,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없으며, 이 카드명의 ③의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 이 카드의 발동시의 효과 처리로서, 덱에서 ""티아라멘츠"" 몬스터 또는 ""비서스＝스타프로스트"" 1장을 패에 넣을 수 있다. ②: 자신 필드의 융합 몬스터 및 ""티아라멘츠"" 몬스터의 공격력은 500 올린다. ③: 자신의 필드 / 묘지의 ""티아라멘츠"" 몬스터가 덱 / 엑스트라 덱으로 되돌아갔을 경우, 필드의 카드 1장을 대상으로 하고 발동할 수 있다. 그 카드를 파괴한다.",
9778,일시 휴전,"①: 양쪽의 플레이어는, 각각 덱에서 1장 드로우한다. 다음 상대 턴 종료시까지, 서로가 받는 모든 데미지는 0 이 된다.",
15771,일시포고정식,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없다. ①: 자신 / 상대의 배틀 페이즈에 1 / 2 / 3 / 4 / 5 / 6 중 어느 숫자를 선언하고 발동할 수 있다. 상대 필드의 효과 몬스터 1장을 골라, 이하의 수치를 합계한 수가 자신 묘지의 카드의 수와 같을 경우, 선언한 수까지 자신의 덱 위에서 카드를 묘지로 보내고, 묘지로 보낸 수까지 상대 필드의 카드를 골라 주인의 덱으로 되돌린다. 다를 경우, 자신은 선언한 수 × 500 LP를 상실한다.<br>●고른 몬스터의 레벨 × 선언한 수<br>●상대 필드의 카드의 수",
10672,일점구매,"이 카드 이외의 패가 3장 이상 존재하고, 그 중에 몬스터 카드가 존재하지 않을 경우에, 패를 전부 앞면 표시로 게임에서 제외하고 발동할 수 있다. 덱에서 몬스터 1장을 패에 넣는다. 이 턴에, 자신은 패에 넣은 같은 이름의 몬스터 이외의 몬스터를 일반 소환 / 특수 소환할 수 없다.",
13977,일점착지,"이 카드명의 ①의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 몬스터 1장만이 특수 소환되었을 경우, 그것이 자신이나 상대의 패에서 자신 필드로의 특수 소환이면 발동할 수 있다. 자신은 1장 드로우한다. ②: 자신 턴에 이 카드의 ①의 효과로 드로우하고 있지 않을 경우, 그 턴의 엔드 페이즈에 이 카드는 묘지로 보내진다.",
14576,일제봉기,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없으며, 이 카드를 발동하는 턴에, 자신은 곤충족 몬스터밖에 엑스트라 덱에서 특수 소환할 수 없다. ①: 상대 필드의 몬스터의 수까지, 자신 묘지의 레벨 4 이하의 ""B·F(비 포스)"" 몬스터를 대상으로 하고 발동할 수 있다. 그 몬스터를 특수 소환한다.",
8344,일족의 결속,"자신의 묘지에 존재하는 몬스터의 원래 종족이 1종류뿐일 경우, 자신 필드 위에 앞면 표시로 존재하는 그 종족의 몬스터 공격력은 800 포인트 올린다.",
13703,일족의 결집,"①: 필드의 앞면 표시 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터와 원래의 카드명이 다르고, 원래의 종족이 같은 몬스터 1장을 자신의 패 / 묘지에서 골라 특수 소환한다. ②: 마법 & 함정 존의 이 카드가 상대 효과로 파괴되었을 경우에 발동할 수 있다. 덱에서 ""일족의 결집"" 1장을 골라 자신의 마법 & 함정 존에 세트한다.",
4952,일족의 법도,발동시에 1종류의 종족을 선언한다. 그 종족의 몬스터는 공격 선언을 할 수 없다. 자신의 스텐바이 페이즈마다 몬스터 1장을 제물로 바치지 않으면 이 카드를 파괴한다.,
6906,일진의 바람,"체인 3 이상에 발동할 수 있다. 필드 위의 마법 또는 함정 카드 1장을 파괴한다. 동일한 체인 위에 여러 번 같은 이름의 카드 효과가 발동되고 있을 경우, 이 카드는 발동할 수 없다.",
8808,일찍이 신이라 불리운 거북이,"이 카드가 필드 위에 앞면 표시로 존재하는 한, 서로 공격력 1800 이상의 몬스터를 특수 소환할 수 없다.",
11750,일회쉬기,"특수 소환된 몬스터가 자신 필드에 존재하지 않을 경우에 이 카드를 발동할 수 있다. ①: 이 카드가 마법 & 함정 존에 존재하는 한, 특수 소환된 몬스터는, 그 턴 종료시까지 효과가 무효화된다. ②: 효과 몬스터가 공격 표시로 특수 소환되었을 경우에 이 효과를 발동한다. 그 몬스터를 수비 표시로 한다.",
14874,일회용 러닝머신,"이 카드명의 ②의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 장착 몬스터의 공격력은, 자신 묘지의 몬스터의 수 × 200 올린다. ②: 이 카드가 필드에서 묘지로 보내진 턴의 엔드 페이즈에 발동할 수 있다. 이 카드를 자신 필드에 세트한다. 이 효과로 세트한 이 카드는 필드에서 벗어났을 경우에 제외된다.",
16648,잃어버린 성역,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없으며, 이 카드명의 ③의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 이 카드의 발동시의 효과 처리로서, 덱에서 ""천공의 성역"" 또는 그 카드명이 쓰여진 마법 / 함정 카드 1장을 고르고 자신 필드에 세트한다. ②: 이 카드의 카드명은, 필드 / 묘지에 존재하는 한 ""천공의 성역""으로 취급한다. ③: 자신 묘지에서 천사족 몬스터 1장을 제외하고, 상대 필드의 효과 몬스터 1장을 대상으로 하여 발동할 수 있다. 그 몬스터의 효과를 턴 종료시까지 무효로 한다.",
19392,임계룡 게이트브리지오,"이 카드는 특수 소환할 수 없다. 이 카드를 통상 소환할 경우, 자신 필드의 공룡족 몬스터 3장을 릴리스하고 일반 소환해야 한다. 이 카드가 직접 공격으로 상대의 LP를 0 으로 했을 경우, 이 카드의 컨트롤러는 매치에서 승리한다.",
14882,임대 자동기계 여관,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없다. ①: 자신 필드의 ""자동기계"" 몬스터 1장과 상대 필드의 효과 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 자신 몬스터의 표시 형식을 변경하고, 그 상대 몬스터의 효과를 턴 종료시까지 무효로 한다. ②: 자신 필드에 ""자동기계"" 몬스터가 존재할 경우, 묘지의 이 카드를 제외하고, 필드의 앞면 표시 몬스터 1장을 대상으로 하여 발동할 수 있다. 그 몬스터의 표시 형식을 변경한다.",
9545,임대 자동기계 정비소,"자신 필드 위에 ""자동기계""라는 이름이 붙은 몬스터가 앞면 수비 표시로 존재할 경우에 발동할 수 있다. 상대가 발동한 마법 / 함정 카드의 발동을 무효로 하고 파괴한다.",
9343,임대 자동기계 창고,"자신 필드 위에 앞면 표시로 존재하는 ""자동기계""라는 이름이 붙은 몬스터 1장을 선택하고 발동한다. 자신의 덱에서 레벨 4 이하의 ""자동기계""라는 이름이 붙은 몬스터 1장을 패에 넣고, 선택한 몬스터의 표시 형식을 변경한다.",
17152,임모털 드래곤,"튜너 ＋ 튜너 이외의 몬스터 1장 이상<br>이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 자신 메인 페이즈에 발동할 수 있다. 덱에서 언데드족 몬스터 1장을 묘지로 보내고, 이 카드의 레벨을, 그 몬스터와 이 카드의 원래 레벨의 차의 수치와 같게 한다. ②: 이 카드가 묘지에 존재하는 상태에서, 자신의 언데드족 몬스터가 전투로 파괴되었을 때에 발동할 수 있다. 이 카드를 특수 소환한다. 이 효과로 특수 소환한 이 카드는, 필드에서 벗어났을 경우에 제외된다.",
8373,임모털 룰러,"이 카드는 특수 소환할 수 없다. ①: 이 카드를 릴리스하고, 자신 묘지의 ""언데드 월드"" 1장을 대상으로 하여 발동할 수 있다. 그 카드를 패에 넣는다.",
10862,임시 다이어,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없다. ①: 자신 묘지의 공격력 3000 이상의 기계족 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 기계족 몬스터를 수비 표시로 특수 소환한다. ②: 세트된 이 카드가 묘지로 보내졌을 경우, 자신 묘지의 기계족 / 레벨 10 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 기계족 몬스터를 패에 넣는다.",
16479,임페리얼 바우어,"이 카드명의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 자신 필드에 다른 몬스터가 존재하지 않을 경우, 이 카드를 릴리스하고 발동할 수 있다. 덱에서 ""퀸즈 나이트"" ""잭스 나이트"" ""킹스 나이트"" 중 2장을 고른다(같은 이름의 카드는 1장까지). 그 몬스터를 각각 패에 넣거나 특수 소환한다.",
14440,임프레스 오브 엔디미온,"자신은 ""임프레스 오브 엔디미온""을 1턴에 1번밖에 특수 소환할 수 없다. ①: 이 카드가 특수 소환에 성공했을 경우, 자신 필드의 다른 마력 카운터가 놓여 있는 카드 1장과 상대 필드의 카드 1장을 대상으로 하고 발동할 수 있다. 그 자신 및 상대의 카드를 주인의 패로 되돌린다. 그 후, 자신 필드에서 패로 되돌린 카드에 놓여 있던 수만큼 마력 카운터를 이 카드에 놓는다. ②: 마력 카운터가 놓여진 이 카드가 전투로 파괴되었을 때에 발동할 수 있다. 덱에서 ""엔디미온"" 카드 1장을 패에 넣는다.","①: 자신 또는 상대가 마법 카드를 발동할 때마다, 이 카드에 마력 카운터를 1개 놓는다. ②: 이 카드의 마력 카운터를 3개 제거하고 발동할 수 있다. 패의 마력 카운터를 놓을 수 있는 몬스터 1장과 펜듈럼 존의 이 카드를 특수 소환하고, 그 2장에 마력 카운터를 1개씩 놓는다."
10445,입염성－토우케이,"이 카드명의 ①의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 이 카드가 ""염성"" 몬스터의 효과로 특수 소환에 성공했을 때에 발동할 수 있다. 덱에서 ""염성"" 몬스터 1장을 패에 넣는다. ②: 1턴에 1번, 자신 필드의 앞면 표시의 ""염무"" 마법 / 함정 카드 1장을 묘지로 보내고 발동할 수 있다. 덱에서 ""염무"" 마법 / 함정 카드 1장을 골라 자신 필드에 세트한다.",
5032,잎의 요정,이 카드가 장착하고 있는 장착 카드를 1장 묘지로 보낸다. 상대 플레이어에게 500 포인트 데미지를 준다.,
9697,자갈 스톰,자신 및 상대 필드 위에 존재하는 마법 / 함정 카드를 1장씩 선택하고 발동한다. 선택한 카드를 주인의 패로 되돌린다.,
12911,자독의 마술사,"이 카드는 룰상 ""퓨전 드래곤"" 카드로도 취급한다. ①: 이 카드가 전투 / 효과로 파괴되었을 경우, 필드의 앞면 표시 카드 1장을 대상으로 하고 발동할 수 있다. 그 카드를 파괴한다.","①: 1턴에 1번, 자신의 마법사족 / 어둠 속성 몬스터가 전투를 실행하는 데미지 계산 전에 발동할 수 있다. 그 몬스터의 공격력은 그 데미지 스텝 종료시까지 1200 올린다. 그 후, 이 카드를 파괴한다."
22316,자독의 자아,"이 카드명은 룰상 ""프레데터"" 카드로도 취급한다. ①: 자신 필드의 ""스타브 베놈 퓨전 드래곤"" 1장을 대상으로 하고 발동할 수 있다. 그 몬스터보다 낮은 공격력을 가지는 상대 필드의 몬스터를 전부 파괴한다. 그 후, 이하의 효과를 적용할 수 있다. 이 턴에, 대상 몬스터는 공격할 수 없다. ●자신의 패를 전부 버리고, 이 효과로 파괴한 몬스터의 원래 공격력의 합계만큼의 데미지를 상대에게 준다.",
4416,자동기계 거미,"이 카드의 공격을 받은 몬스터가 어둠 속성이었을 경우, 그 몬스터를 파괴한다. 데미지의 계산은 적용한다.",
9344,자동기계가루,"필드 위에 앞면 공격 표시로 존재하는 ""자동기계""라는 이름이 붙은 몬스터 2장을 선택하고 발동한다. 선택한 몬스터 1장을 수비 표시로 하고, 나머지 1장의 몬스터 공격력은 엔드 페이즈시까지 수비 표시로 한 몬스터의 공격력만큼 올린다. 이 효과는 배틀 페이즈시에만 발동할 수 있다.",
14852,자동기계대권현 무령무,"튜너 ＋ 튜너 이외의 기계족 몬스터 1장 이상<br>①: 이 카드가 싱크로 소환에 성공했을 경우에 발동할 수 있다. 덱에서 ""자동기계"" 몬스터 1장을 특수 소환한다. ②: 이 카드가 몬스터 존에 존재하는 한, 자신의 수비 표시 몬스터는 전투로는 파괴되지 않는다. ③: 1턴에 1번, 자신 필드의 앞면 표시의 ""자동기계"" 몬스터의 표시 형식이 변경되었을 경우, 상대 필드의 카드 1장을 대상으로 하고 발동할 수 있다. 그 카드를 제외한다.",
9333,자동기계대장군 무령노,"튜너 ＋ 튜너 이외의 기계족 몬스터 1장 이상<br>이 카드가 싱크로 소환에 성공했을 때, 자신의 덱에서 ""자동기계""라는 이름이 붙은 몬스터 1장을 특수 소환할 수 있다. 1턴에 1번, 자신 필드 위에 앞면 표시로 존재하는 ""자동기계""라는 이름이 붙은 몬스터의 표시 형식이 변경되었을 때, 자신의 덱에서 카드를 1장 드로우한다.",
9529,자동기계대폭주,"필드 위에 앞면 표시로 존재하는 ""자동기계""라는 이름이 붙은 몬스터 1장을 선택하고 발동한다. 엔드 페이즈시까지, 선택한 몬스터의 공격력은 1000 포인트 올리고, 효과는 무효화된다.",
14824,"자동기계두꺼비 4624 ""사육이사""","이 카드명의 ③의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 이 카드는 공격 가능한 경우에는 공격해야 한다. ②: 이 카드가 공격 대상으로 선택되었을 경우에 발동한다. 이 카드의 표시 형식을 변경한다. ③: 묘지의 이 카드를 제외하고, 자신 필드의 ""자동기계"" 몬스터 1장을 대상으로 하여 발동할 수 있다. 그 몬스터의 표시 형식을 변경한다. 이 효과는 상대 턴에도 발동할 수 있다.",
14867,자동기계두꺼비기름,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없다. ①: 자신 묘지의 ""자동기계"" 몬스터 1장을 대상으로 하고 이 카드를 발동할 수 있다. 그 몬스터를 특수 소환하고, 이 카드를 장착한다. ②: 1턴에 1번, 자신 필드의 앞면 표시의 ""자동기계"" 몬스터의 표시 형식이 변경되었을 경우에 발동한다. 장착 몬스터의 공격력 / 수비력은 500 올린다.",
9100,"자동기계무사 6318 ""육삼십팔""","이 카드는 공격이 가능한 경우에는 공격을 해야 한다. 필드 위에 앞면 공격 표시로 존재하는 이 카드가 공격 대상으로 선택되었을 때, 이 카드의 표시 형식을 수비 표시로 한다. 필드 위에 존재하는 ""자동기계""라는 이름이 붙은 몬스터가 파괴되었을 경우, 이 카드의 공격력은 400 포인트 올린다.",
9452,"자동기계무쌍 818 ""팔일팔""","이 카드는 공격이 가능한 경우에는 공격을 해야 한다. 필드 위에 앞면 공격 표시로 존재하는 이 카드가 공격 대상으로 선택되었을 때, 이 카드의 표시 형식을 수비 표시로 한다. 이 카드는 공격했을 경우, 배틀 페이즈 종료시에 수비 표시가 된다.",
14823,"자동기계법사 9763 ""구칠육삼""","이 카드명의 ①의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 이 카드가 패에 존재할 경우, 자신 필드의 ""자동기계"" 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터의 표시 형식을 변경하고, 이 카드를 튜너로 취급하여 특수 소환한다. 이 효과의 발동 후, 턴 종료시까지 자신은 기계족 / 땅 속성 몬스터밖에 엑스트라 덱에서 특수 소환할 수 없다. ②: 이 카드는 공격 가능한 경우에는 공격해야 한다. ③: 이 카드가 공격 대상으로 선택되었을 경우에 발동한다. 이 카드의 표시 형식을 변경한다.",
9096,"자동기계병 236 ""이삼육""","이 카드는 공격이 가능한 경우에는 공격을 해야 한다. 필드 위에 앞면 공격 표시로 존재하는 이 카드가 공격 대상으로 선택되었을 때, 이 카드의 표시 형식을 수비 표시로 한다. 이 카드가 전투에 의해서 파괴되어 묘지로 보내졌을 때, 자신의 덱에서 레벨 4 이하의 ""자동기계""라는 이름이 붙은 몬스터 1장을 앞면 공격 표시로 특수 소환할 수 있다.",
9097,"자동기계상인 177 ""일칠칠""","이 카드는 공격이 가능한 경우에는 공격을 해야 한다. 필드 위에 앞면 공격 표시로 존재하는 이 카드가 공격 대상으로 선택되었을 때, 이 카드의 표시 형식을 수비 표시로 한다. 이 카드가 일반 소환에 성공했을 때, 자신의 덱에서 ""자동기계""라는 이름이 붙은 카드 1장을 패에 넣는다.",
9318,"자동기계수위 313 ""삼일삼""","이 카드는 공격 가능한 경우에는 공격해야 한다. 필드 위에 앞면 표시로 존재하는 이 카드가 공격 대상으로 선택되었을 때, 이 카드의 표시 형식을 변경한다. 이 카드의 전투에 의해서 자신이 전투 데미지를 받았을 때, 자신 필드 위에 앞면 표시로 존재하는 ""자동기계""라는 이름이 붙은 모든 몬스터의 공격력/수비력은, 엔드 페이즈시까지 800 포인트 올린다. 또한, 이 카드는 필드 위에 앞면 공격 표시로 존재하는 한, 전투로는 파괴되지 않는다.",
9501,"자동기계아가씨 224 ""이이사""","이 카드는 공격이 가능한 경우에는 공격을 해야 한다. 필드 위에 앞면 표시로 존재하는 이 카드가 공격 대상으로 선택되었을 때, 이 카드의 표시 형식을 변경한다. 이 카드가 필드 위에 앞면 표시로 존재하는 한, 자신의 메인 페이즈시에 1번만, 자신은 일반 소환 / 세트 외에도 ""자동기계""라는 이름이 붙은 몬스터 1장을 일반 소환할 수 있다.",
9120,"자동기계장군 00 ""무령""","튜너 ＋ 튜너 이외의 기계족 몬스터 1장 이상<br>이 카드가 싱크로 소환에 성공했을 때, 자신의 덱에서 ""자동기계""라는 이름이 붙은 몬스터 1장을 특수 소환할 수 있다. 1턴에 1번, 필드 위에 존재하는 몬스터 1장을 선택하고, 표시 형식을 변경할 수 있다.",
9148,자동기계저택,"자신 필드 위에 앞면 표시로 존재하는 ""자동기계""라는 이름이 붙은 몬스터의 표시 형식이 변경되었을 때 발동할 수 있다. 필드 위에 존재하는 카드 1장을 선택하고 파괴한다.",
9098,"자동기계참모 248 ""이사팔""","이 카드는 공격이 가능한 경우에는 공격을 해야 한다. 필드 위에 앞면 공격 표시로 존재하는 이 카드가 공격 대상으로 선택되었을 때, 이 카드의 표시 형식을 수비 표시로 한다. 이 카드가 일반 소환/특수 소환에 성공했을 때, 필드 위에 존재하는 몬스터 1장의 표시 형식을 변경한다.",
9099,"자동기계첩자 339 ""삼삼구""","이 카드는 공격이 가능한 경우에는 공격을 해야 한다. 필드 위에 앞면 공격 표시로 존재하는 이 카드가 공격 대상으로 선택되었을 때, 이 카드의 표시 형식을 수비 표시로 한다. 이 카드가 리버스했을 때, 필드 위에 앞면 표시로 존재하는 몬스터 1장을 선택하고 묘지로 보낸다. 또한, 이 카드가 리버스한 턴에, 이 카드는 상대 플레이어에게 직접 공격할 수 있다.",
9502,"자동기계첩자 7749 ""칠칠사십구""","이 카드는 공격이 가능한 경우에는 공격을 해야 한다. 필드 위에 앞면 표시로 존재하는 이 카드가 공격 대상으로 선택되었을 때, 이 카드의 표시 형식을 변경한다. 이 카드가 일반 소환에 성공했을 때, 자신 필드 위에 앞면 수비 표시로 존재하는 ""자동기계""라는 이름이 붙은 몬스터의 수만큼, 자신의 덱에서 카드를 드로우할 수 있다.",
9319,"자동기계첩자 919 ""구일구""","이 카드는 공격 가능한 경우에는 공격해야 한다. 필드 위에 앞면 표시로 존재하는 이 카드가 공격 대상으로 선택되었을 때, 이 카드의 표시 형식을 변경한다. 이 카드가 전투에 의해서 상대 몬스터를 파괴하고 묘지로 보냈을 때, 자신의 묘지에 존재하는 레벨 4 이하의 ""자동기계""라는 이름이 붙은 몬스터 1장을 선택하고 앞면 수비 표시로 특수 소환한다.",
9285,"자동기계통 96 ""신크로""","이 카드는 공격이 가능한 경우에는 공격을 해야 한다. 필드 위에 앞면 공격 표시로 존재하는 이 카드가 공격 대상으로 선택되었을 때, 이 카드의 표시 형식을 수비 표시로 한다. 이 카드는 1턴에 1번만, 전투로는 파괴되지 않는다.",
9125,자동기계해체 신서,"""자동기계""라는 이름이 붙은 몬스터의 표시 형식이 변경될 때마다, 이 카드에 자동기계 카운터를 1개 놓는다(최대 2개까지). 또한, 필드 위에 존재하는 이 카드를 묘지로 보내는 것으로, 이 카드에 얹혀 있는 자동기계 카운터의 수만큼 자신의 덱에서 카드를 드로우한다.",
4888,자력의 반지,자신 필드 위의 몬스터만 장착 가능. 장착 몬스터의 공격력과 수비력은 500 포인트 내린다. 상대는 이 카드를 장착한 몬스터만 공격해야 한다.,
17158,자리뺏기－육쌍환,"레벨 6 몬스터 × 2<br>①: 상대 배틀 페이즈 개시시에 발동한다. 주사위를 1회 던진다. 서로의 메인 몬스터 존을 이 카드의 시계 방향으로 1개 앞부터 1~6 으로 하고, 메인 몬스터 존의 이 카드를 나온 눈의 존으로 이동한다. 이동한 곳에 몬스터가 존재할 경우, 그것을 이 아래에 겹쳐 엑시즈 소재로 한다(엑시즈 소재를 가지는 몬스터일 경우에는 그 카드들도 전부 겹친다). 이 엑시즈 소재가 6개를 넘었을 때, 자신은 듀얼에서 승리한다. 이동할 수 없을 경우, 또는 이동한 곳의 몬스터를 엑시즈 소재로 할 수 없을 경우, 이 카드를 묘지로 보낸다.",
14172,자비심 깊은 기계천사,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없다. ①: 자신의 패 / 필드의 ""사이버 엔젤"" 의식 몬스터 1장을 릴리스하고 발동할 수 있다. 자신은 덱에서 2장 드로우하고, 그 후 패를 1장 골라 덱 맨 아래로 되돌린다. 이 카드의 발동 후, 턴 종료시까지 자신은 의식 몬스터밖에 특수 소환할 수 없다.",
5207,자비심 깊은 수도녀,앞면 표시의 이 카드를 제물로 바친다. 이 턴에 전투에 의해서 파괴되어 자신의 묘지로 보내진 몬스터 1장을 패로 되돌린다.,
5002,자석의 전사 마그넷 발키리온,"이 카드는 통상 소환할 수 없다. 자신의 패 / 필드에서 ""마그넷 워리어 α"" ""마그넷 워리어 β"" ""마그넷 워리어 γ""를 1장씩 릴리스했을 경우에 특수 소환할 수 있다. ①: 이 카드를 릴리스하고, 자신 묘지의 ""마그넷 워리어 α"" ""마그넷 워리어 β"" ""마그넷 워리어 γ""를 1장씩 대상으로 하여 발동할 수 있다. 그 몬스터를 특수 소환한다.",
22110,자석의 전사 마그넷 테루스리온,"이 카드는 통상 소환할 수 없다. 자신의 패 / 필드(앞면 표시) / 묘지의 ""마그넷 워리어 Σ＋(플러스)"" ""마그넷 워리어 Σ－(마이너스)""를 1장씩 제외했을 경우에만 묘지에서 특수 소환할 수 있다. ①: 1턴에 1번, 상대가 효과를 발동했을 때, 상대 필드의 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터를 파괴한다. 땅 속성 몬스터를 대상으로 하고 발동했을 경우, 대신에 그 몬스터의 컨트롤을 얻을 수도 있다. ②: 상대 턴에, 이 카드를 릴리스하고 발동할 수 있다. 자신의 제외 상태인 ""마그넷 워리어 Σ"" 몬스터 2장을 특수 소환한다.",
13390,자소의 잭나이츠,"이 카드명의, ①의 방법에 의한 특수 소환은 1턴에 1번밖에 할 수 없으며, ②의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 같은 세로열에 카드가 2장 이상 존재할 경우, 이 카드는 그 세로열의 자신 필드에 패에서 특수 소환할 수 있다. ②: 자신 필드의 ""잭나이츠"" 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터를 다음 자신 턴의 스탠바이 페이즈까지 제외하고, 덱에서 ""자소의 잭나이츠"" 이외의 ""잭나이츠"" 몬스터 1장을 패에 넣는다. 이 효과는 상대 턴에도 발동할 수 있다.",
4328,자수정,언데드족만 장착 가능. 장착 몬스터 1장의 공격력과 수비력은 300 포인트 올린다.,
18449,자애의 현자－시에라,"이 카드명은 룰상 ""섬도"" 카드로도 취급한다. 이 카드명의 ①②③의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 패에서 마법 카드 1장을 버리고 발동할 수 있다. 이 카드를 패에서 특수 소환한다. ②: 자신 묘지에서 마법 카드 1장을 제외하고 발동할 수 있다. 이 카드의 컨트롤을 상대에게 옮기고, 자신 묘지에서 ""섬도희"" 몬스터 1장을 골라 특수 소환한다. ③: 이 카드가 전투 / 효과로 파괴되어 묘지로 보내졌을 경우, 제외되어 있는 자신의 ""섬도"" 마법 카드 1장을 대상으로 하고 발동할 수 있다. 그 카드를 패에 넣는다.",
4865,자업자득,"상대 필드 위의 몬스터 1장당, 상대의 라이프 포인트에 500 포인트의 데미지를 준다.",
9200,자유 해방,"①: 자신 몬스터가 전투로 파괴되어 묘지로 보내졌을 때, 필드의 앞면 표시 몬스터 2장을 대상으로 하고 발동할 수 있다. 그 앞면 표시 몬스터를 주인의 덱으로 되돌린다.",
5606,자율행동 유닛,"1500 라이프 포인트를 지불한다. 상대의 묘지에서 몬스터를 1장 선택하고 공격 표시로 자신 필드 위에 특수 소환하여, 이 카드를 장착한다. 이 카드가 필드 위에 존재하지 않게 되었을 때, 장착 몬스터를 파괴한다.",
6385,자이로이드,"이 카드는 1턴에 1번만, 전투에 의해서는 파괴되지 않는다(데미지 계산은 적용한다.)",
5806,자이언트 렉스,"이 카드명의 ②의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 이 카드는 직접 공격할 수 없다. ②: 이 카드가 제외되었을 경우에 발동할 수 있다. 이 카드를 특수 소환한다. 이 효과로 특수 소환한 이 카드의 공격력은, 제외되어 있는 자신의 공룡족 몬스터의 수 × 200 올린다.",
18160,자이언트 메시아,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 상대 몬스터의 공격 선언시에 발동할 수 있다. 이 카드를 패에서 특수 소환한다. ②: 이 카드가 일반 소환 / 특수 소환에 성공했을 경우에 발동할 수 있다. 자신의 패 / 묘지에서 곤충족 몬스터 1장을 고르고, 공격력 / 수비력 500 올리는 장착 카드로 취급하여 이 카드에 장착한다. ③: 1턴에 1번, 곤충족 몬스터가 전투를 실행하는 데미지 스텝 개시시에, 자신 및 상대 필드의 카드를 1장씩 대상으로 하고 발동할 수 있다. 그 카드를 파괴한다.",
5420,자이언트 미라,"이 카드는 1턴에 1번만 뒷면 수비 표시로 할 수 있다. 뒷면 수비 표시의 이 카드를 공격한 몬스터의 공격력이 이 카드의 수비력보다 낮을 경우, 공격 몬스터는 파괴된다.",
20717,자이언트 미미구르,"레벨 1 몬스터 × 2<br>이 카드명의 ①③의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 엑시즈 소환했을 경우에 발동할 수 있다. 덱에서 ""미미구르"" 카드 1장을 패에 넣는다. ②: 상대 필드에 뒷면 표시 몬스터가 존재하는 한, 엑시즈 몬스터 이외의 자신의 ""미미구르"" 몬스터는 직접 공격할 수 있다. ③: 이 카드의 엑시즈 소재를 1개 제거하고, 상대 필드의 뒷면 표시 몬스터의 수까지 필드의 앞면 표시 카드를 대상으로 하여 발동할 수 있다. 그 카드를 파괴하고, 파괴한 수 × 1000 데미지를 상대에게 준다.",
4921,자이언트 바이러스,"이 카드가 전투에 의해서 파괴되어 묘지로 보내졌을 때, 상대 라이프에 500 포인트의 데미지를 준다. 또한 자신의 덱에서 ""자이언트 바이러스""를 임의의 수만큼 앞면 공격 표시로 특수 소환할 수 있다.",
5586,자이언트 오크,"이 카드는 공격했을 경우, 배틀 페이즈 종료시에 수비 표시가 된다. 다음 자신의 턴 종료시까지 이 카드의 표시 형식은 변경할 수 없다.",
