konami_id,name,text
16925,캐논 솔저,"【조건】자신 필드의 몬스터 1장을 묘지로 보내고 발동할 수 있다.
【효과】상대에게 500 데미지를 준다."
18248,캐논 솔저지,"【조건】자신 필드에 이 카드 이외의 앞면 표시 몬스터(수비력 500)가 있을 경우, 자신 필드의 앞면 표시 몬스터(수비력 500) 1장을 묘지로 보내고 발동할 수 있다.
【효과】상대에게 500 데미지를 준다. 그 후, 상대 필드의 앞면 표시 몬스터(레벨 8 이하) 1장을 고르고 그 공격력을 턴 종료시까지 500 내릴 수 있다."
15682,캐치보디스트,"밴드그룹의 막내. 항상 로믹큰롤러 일행에게 놀림을 받지만, 그 실력은 모두가 인정하고 있다. 5명 전원이 큰 무대에서 라이브하는 것이 꿈."
17864,캣 레이디,"날렵한 동작으로 공격을 주고받으며, 예리한 갈고리 손톱으로 덤벼든다."
18598,캣클로 걸,"【조건】패 1장을 덱 아래로 되돌리고 발동할 수 있다.
【효과】자신 묘지의 몬스터(야수족 / 수비력 200) 1장을 고르고, 자신 필드에 앞면 표시로 특수 소환한다. 이 효과로 일반 몬스터를 특수 소환했을 경우, 추가로 자신 묘지의 ""퓨전"" 1장을 고르고 자신의 마법 & 함정 존에 세트할 수 있다."
16793,커넥터독,"네트워크 세계에서 정보를 운반하는 전자수. 세대교체를 거치며 품질개량되어, 표리일체의 성격을 갖게 되었다."
16664,커버드 히포,"모든 공격을 받아치려 하는, 의외로 민첩한 하마. 캐터필러를 이용해 여유롭게 헤집어 놓는다."
17838,커스 오브 드래곤,사악한 드래곤. 어둠의 힘을 사용한 공격은 강력하다.
16915,케미칼큐어 레드,"【조건】상대 필드에 몬스터가 있을 경우, 덱 맨 위의 카드를 묘지로 보내고 발동할 수 있다.
【효과】자신은 500 LP 회복한다. 그 후, 자신 묘지의 ""레드 포션""을 좋아하는 수만큼 고르고 패에 넣을 수 있다."
16140,케미칼큐어 블루,"【조건】덱 맨 위의 카드를 묘지로 보내고 발동할 수 있다.
【효과】자신은 400 LP 회복한다. 그 후, 자신 묘지의 ""블루 포션""을 좋아하는 수만큼 고르고 패에 넣을 수 있다."
16914,케미칼큐어 퍼플,"""케미칼큐어 레드"" ＋ ""케미칼큐어 블루""
【조건】패의 마법 / 함정 카드를 3장까지 묘지로 보내고 발동할 수 있다.
【효과】자신은 [이 효과의 조건으로 묘지로 보낸 카드의 수]만큼 드로우한다. 그 후, 자신은 900 LP 회복할 수 있다."
18275,케미컬라이저 레드,"【조건】자신 필드의 앞면 표시 몬스터(화염족) 1장에 장착할 수 있다.
【효과】장착 몬스터의 공격력은 300 올리고, 그 몬스터는 상대의 함정 카드의 효과로는 파괴되지 않는다."
17868,케미컬라이즈 샐러맨더,"【조건】자신 묘지의 몬스터(화염족) 3장을 덱으로 되돌리고 발동할 수 있다.
【효과】상대 필드의 모든 앞면 표시 몬스터의 공격력은 턴 종료시까지, [상대 묘지의 몬스터의 수] × 100 내린다."
16662,켄타우로오스,한 몸에 사람과 말이 함께 있는 괴물. 먹는 속력은 누구도 따라잡을 수 없다.
15784,코댁,상대를 통째로 삼켜서 자신의 에너지로 삼는다.
17939,코르크트루퍼,"【조건】자신 필드에 이 카드 이외의 몬스터가 없으며, 상대 필드의 마법 / 함정 카드가 2장 이하일 경우에 발동할 수 있다.
【효과】[상대 필드의 마법 / 함정 카드의 수] × 300 데미지를 상대에게 준다."
18389,코발트 코볼트,"【조건】패의 몬스터(악마족) 1장을 묘지로 보내고 발동할 수 있다.
【효과】자신은 1장 드로우한다."
17930,코스모 오로라이저,"【조건】패의 마법 / 함정 카드 1장을 묘지로 보내고 발동할 수 있다.
【효과】이 카드의 공격력은 턴 종료시까지, [상대 필드의 마법 / 함정 카드의 수] × 500 올린다."
17565,코스모 타이탄,5개의 고리로 제어되고 있는 침략 병기. 발길이 닿는 곳의 문명을 짓밟는다. 듀갸이 부 즈와이!
17981,코스모 프레덱터,"【조건】이 카드를 일반 소환한 턴에, 자신 필드에 이 카드 이외의 몬스터가 없을 경우에 발동할 수 있다.
【효과】자신 묘지의 몬스터(레벨 8 / 갤럭시족) 1장을 고르고 패에 넣는다. 이 턴에, ""그레이스톰 레버리""를 공격 표시로 어드밴스 소환할 경우, 앞면 표시의 이 카드는 2장만큼의 릴리스로 할 수 있다."
15936,코즈믹스트링 누들이다스,"【조건】자신 또는 상대 필드에 앞면 표시의 ""우주""가 있을 경우, 패의 몬스터(화염족) 2장을 묘지로 보내고 발동할 수 있다.
【효과】서로의 필드의 앞면 표시 몬스터(레벨 7 이하)를 전부 파괴한다."
17588,코코일코끼리,전자파로 있는 곳을 알려주는 코끼리. 긴 스프링을 사용한 곡예가 인기.
17933,콘페이트리온,"【조건】자신 필드의 앞면 표시 몬스터(레벨 1 / 갤럭시족) 3장을 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터(레벨 8 이하) 1장을 고르고 파괴한다."
15935,콜랩스 체어,"【조건】자신의 공격 표시 몬스터(어둠 속성 / 공격력 0)가 상대 몬스터의 공격으로 파괴되었을 때에 발동할 수 있다.
【효과】서로의 필드의 공격 표시 몬스터(레벨 8 이하)를 전부 파괴한다. 그 후, [이 효과로 파괴한 몬스터의 수]만큼 서로의 덱 위에서 카드를 묘지로 보낸다."
16685,콩닥콩닥 헥센하우스,"【조건】이 카드를 일반 소환한 턴에 발동할 수 있다.
【효과】자신 묘지의 일반 몬스터(화염족) 1장을 고르고, 자신 필드에 앞면 표시로 특수 소환한다."
18274,쿠웰티 키블레이드,"【조건】자신 필드의 앞면 표시 몬스터(드래곤족) 1장에 장착할 수 있다.
【효과】장착 몬스터의 공격력은 [자신 필드의 앞면 표시 마법 카드의 수] × 200 올린다. 장착 몬스터가 어둠 속성일 경우, 그 공격은 관통한다."
18625,크래킹 크로우,"【조건】자신 필드의 앞면 표시 몬스터(드래곤족) 1장에 장착할 수 있다.
【효과】장착 몬스터의 공격력은, [서로의 필드의 앞면 표시 몬스터(드래곤족)의 수] × 200 올린다. 장착 몬스터가 몬스터(레벨 7 이상)에 공격했을 때, 그 공격은 관통한다."
16686,크래프터 드론,"【조건】패의 몬스터(기계족) 1장을 묘지로 보내고 발동할 수 있다.
【효과】자신은 1장 드로우한다."
17942,크래프트롤,아이들에게 인기 만점인 공작 로봇. 놀이공원의 마스코트로도 활약 중이다. 중앙의 핸들을 돌리면 변신한다.
17225,크랙 폴,"【조건】없음
【효과】서로의 필드 존의 카드를 전부 파괴한다. 이 효과로 카드를 파괴했을 경우, 추가로 상대 필드의 앞면 표시 몬스터 1장을 고르고 그 공격력 / 수비력을 턴 종료시까지 1000 내릴 수 있다."
17517,크러셔 드론,"【조건】자신 필드에 이 카드 이외의 앞면 표시 몬스터(땅 속성 / 기계족)가 있을 경우, 덱 위에서 카드 2장을 묘지로 보내고 발동할 수 있다.
【효과】이 카드의 공격력은 턴 종료시까지 400 올린다."
18583,크로마토그라파가스,몸은 기화하여 불타오른다. 나의 투지가 꺼지지 않는 한 이 몸은 불멸.
17686,크로스타겟,"【조건】자신 필드에 앞면 표시 몬스터(레벨 7 이상의 오메가사이킥족 / 사이킥족)가 있을 경우, 상대 몬스터(레벨 8 이하)의 공격 선언시에 발동할 수 있다.
【효과】공격해 온 몬스터를 주인의 패로 되돌린다. 자신 필드에 앞면 표시의 ""핸디레이디""가 있을 경우, 추가로 자신 묘지의 몬스터(레벨 3 이하) 1장을 고르고 패에 넣을 수 있다."
15189,크리봇,"【조건】자신 필드에 이 카드 이외의 몬스터가 없을 경우, 500 LP를 지불하고 발동할 수 있다.
【효과】자신 묘지의 ""크리봇"" 1장을 고르고 패에 넣는다."
16903,크리봇토레로,"""크리봇"" ＋ ""시에스타토레로""
【조건】500 LP를 지불하고 발동할 수 있다.
【효과】상대 필드의 수비 표시 몬스터 1장을 고르고 주인의 패로 되돌린다."
15607,크리봇트리플,"【조건】자신 묘지의 ""크리봇"" 3장을 덱으로 되돌리고 발동할 수 있다.
【효과】자신은 2장 드로우한다."
17207,크리스탈 브렌,"【조건】이 카드를 일반 소환한 턴에 발동할 수 있다.
【효과】[자신 필드의 앞면 표시 몬스터(사이버스족)의 수]만큼 서로의 덱 위에서 카드를 묘지로 보낸다."
15915,크린베레 모프 대령,"【조건】상대 필드에 앞면 표시 몬스터(레벨 7 이상)가 있을 경우에 발동할 수 있다.
【효과】자신 묘지의 ""백격포－블리치 모터"" 1장을 고르고 덱 위로 되돌린다."
15686,클라이맥스 피날레,"【조건】[자신 묘지의 몬스터(사이킥족)의 수] × 100 LP를 지불하고 발동할 수 있다.
【효과】자신 필드의 앞면 표시 몬스터(사이킥족) 1장을 고르고, 그 공격력을 턴 종료시까지, [자신 묘지의 몬스터(사이킥족)의 수] × 100 올린다."
17331,클래핑 썬더,"【조건】자신 필드에 앞면 표시 몬스터(번개족)가 2장 이상 있을 경우에 발동할 수 있다.
【효과】상대 필드의 모든 앞면 표시 몬스터의 공격력 / 수비력은 턴 종료시까지 400 내린다. 자신 필드의 앞면 표시 몬스터(번개족)가 3장일 경우, 추가로 자신은 1장 드로우할 수 있다."
15797,클리어 아이스 드래곤,"【조건】자신 묘지의 몬스터(레벨 5 이하 / 드래곤족) 1장을 덱 아래로 되돌리고 발동할 수 있다.
【효과】상대 묘지의 몬스터를 2장까지 고르고 덱으로 되돌린다."
17591,클립프테라,화려한 날개로 방을 활공하는 익룡. 아이들의 마음을 붙잡고 놓아주질 않는다.
15601,킬러 바이트볼,"【조건】상대 몬스터의 공격 선언시에 발동할 수 있다.
【효과】상대 필드의 모든 앞면 표시 몬스터의 공격력은 턴 종료시까지, [자신 필드의 앞면 표시 몬스터(레벨 3 이하 / 어류족)의 수] × 300 내린다."
17692,킬러 판나코타,흉악한 판다 점원. 판나코타를 주문하면 열받는다.
15674,킹스 디그니티,"【조건】상대 몬스터의 공격 선언시, 자신 묘지의 일반 몬스터(레벨 1 / 악마족) 1장을 덱으로 되돌리고 발동할 수 있다.
【효과】그 공격을 무효로 한다."
16790,킹스 라이트,"【조건】상대가 드로우 페이즈에 일반 드로우를 했을 때에 발동할 수 있다.
【효과】자신 묘지의 레벨이 다른 일반 몬스터(악마족)를 2~3장 고르고 패에 넣는다."
15672,킹스 리워드,"【조건】자신 묘지의 일반 몬스터(레벨 1 / 악마족) 1장을 덱으로 되돌리고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터(레벨 6 이하) 1장을 고르고 파괴한다. 이 효과로 몬스터를 파괴했을 경우, 상대는 1장 드로우한다. 이 턴에, 자신은 직접 공격할 수 없다."
17938,타라이튤라,"【조건】이 카드를 일반 소환한 턴에, 상대 필드에 마법 / 함정 카드가 2장 이상 있을 경우에 발동할 수 있다.
【효과】자신 묘지의 일반 몬스터(레벨 4 / 기계족) 1장을 고르고 패에 넣는다."
18232,타락천사 제라토,"자신 묘지에 카드명이 다른 몬스터(어둠 속성)가 4장 이상 있을 경우, 이 카드는 몬스터(어둠 속성) 1장을 릴리스하고 공격 표시로 어드밴스 소환할 수 있다.
【조건】패의 몬스터(어둠 속성) 1장을 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 몬스터를 전부 파괴한다. 이 턴의 엔드 페이즈에 이 카드는 파괴된다."
17593,타마봇,얼떨결에 소환된 타마봇. 일단은 승부다!
18965,타마봇 버스트드래곤,"""블루 투스 버스트드래곤"" ＋ ""타마봇""
【조건】덱 위에서 [서로의 묘지의 ""타마봇""의 수의 합계]만큼 카드를 묘지로 보내고 발동할 수 있다.
【효과】이 카드의 공격력은 턴 종료시까지 1000 올린다. 이 효과의 조건으로 몬스터(공격력 1500 이하)가 묘지로 보내졌을 경우, 추가로 상대 필드의 앞면 표시 몬스터(공격력 1500 이상) 1장을 고르고 파괴할 수 있다."
18253,타이반 블루마이,"【조건】이 카드를 일반 소환한 턴에, 상대의 패가 4장 이하이고, 자신 필드의 앞면 표시 몬스터(레벨 3 이외 / 사이킥족)가 2장일 경우에 발동할 수 있다.
【효과】상대 묘지의 몬스터 2장을 고르고 덱으로 되돌린다. 그 후, 상대는 패가 5장이 되도록 드로우한다."
16291,타이혼,입에서 포탄을 쏘아올려 장거리 공격이 가능하다. 산에서는 더욱 강력하다.
16293,타이혼 #2,파이어 볼을 발사하여 주위를 불바다로 만드는 레드 드래곤.
16968,타크리미노스,몸에 지느러미를 갖고 있어 물속에서도 자유롭게 움직일 수 있는 해룡의 동료.
16692,탁월풍의 비에토르,"【조건】패 1장을 묘지로 보내고 발동할 수 있다.
【효과】자신 필드의 앞면 표시 몬스터(바람 속성) 1장을 고른다. 이 턴에, 그 몬스터의 공격은 관통한다(수비 표시 몬스터를 공격했을 때, 그 수비력을 공격력이 넘은 만큼만 전투 데미지를 준다)."
16130,탄압받는 개미,언젠가 자유를 얻을 수 있을 거라고 믿고 하루하루 생활을 견디고 있는 개미.
17724,탐욕의 항아리,"【조건】자신 묘지의 몬스터 5장을 덱으로 되돌리고 발동할 수 있다.
【효과】자신은 2장 드로우한다."
17980,태풍,"【조건】없음
【효과】서로의 필드의 마법 / 함정 카드를 전부 파괴한다."
16617,턴백 샷,"【조건】상대가 드로우 페이즈에 일반 드로우를 했을 때에 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터(레벨 8 이하) 1장을 고르고 주인의 패로 되돌린다."
15173,테노리 드라코,평화를 사랑하는 소형 드래곤. 사람을 잘 따르고 나무 열매를 던지면 다가온다. 목에 건 링에는 무언가 엄청난 비밀이 숨겨져있는 듯하다.
16974,테이스트 인스펙터,신맛도 단맛도 감별해 내는 맛의 프로. 어떠한 요리라도 딱 맞는 간을 찾아낸다.
16780,통빵의 영웅,먼 동쪽 나라에서 왔다고 하는 사무라이. 손에 쥔 빵칼은 잘 든다.
15456,투블럭,"【조건】상대 몬스터의 공격 선언시, 패의 일반 몬스터(레벨 2) 2장을 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터를 2장까지 고르고 뒷면 수비 표시로 한다."
17889,투인 트롤,"【조건】자신 필드의 앞면 표시 일반 몬스터 1장을 묘지로 보내고 발동할 수 있다.
【효과】상대에게 800 데미지를 준다."
15436,투장 난데스,"【조건】없음
【효과】자신 필드의 앞면 수비 표시 몬스터(전사족) 1장을 고르고 공격 표시로 한다."
18258,투주의 밴디죠,"【조건】이 카드를 일반 소환한 턴에, 1000 LP를 지불하고 발동할 수 있다.
【효과】자신 묘지의 일반 몬스터(레벨 2 이하 / 사이킥족) 1장을 고르고 패에 넣는다. 그 후, 이 카드의 공격력은 턴 종료시까지, [서로의 패 수의 합계] × 300 올린다."
16799,투환향의 만록,"【조건】이 카드는, 자신 필드의 앞면 표시 몬스터의 레벨의 합계가 10 이상일 경우에 발동할 수 있다.
【효과】이 카드가 필드 존에 앞면 표시인 한, 서로의 필드의 앞면 표시 몬스터(땅 속성 이외)의 공격력 / 수비력은 300 내린다."
16598,투환향의 은령,"【조건】이 카드는, 상대 필드에 앞면 표시 몬스터(레벨 7 이상)가 있을 경우에 발동할 수 있다.
【효과】이 카드가 필드 존에 앞면 표시인 한, 양쪽 플레이어는 몬스터(레벨 7 이상 / 환룡족)를 공격 표시로 어드밴스 소환할 경우, 필요한 릴리스가 1장이 된다."
16163,투환향의 험준,"【조건】없음
【효과】이 카드가 필드 존에 앞면 표시인 한, 서로의 필드의 앞면 표시 몬스터(환룡족)의 공격력은 400 올리고, 수비력은 400 내린다."
16174,트라이앵글 리본,"【조건】자신 묘지에 같은 종족의 몬스터가 3장 이상 있을 경우, 상대가 몬스터를 일반 소환했을 때에 발동할 수 있다.
【효과】자신 묘지의 같은 종족의 몬스터 3장을 고르고 덱으로 되돌린다. 자신 필드에 공격 표시 몬스터가 없을 경우, 추가로 자신 묘지의 몬스터(레벨 7 이하) 1장을 고르고 자신 필드에 앞면 표시로 특수 소환할 수 있다."
16304,트라이어드 드라고,"【조건】상대 필드에 앞면 표시 몬스터(레벨 7 이상)가 있고, 자신 필드의 앞면 표시 몬스터(레벨 3 이외 / 드래곤족)가 2장일 경우에 발동할 수 있다.
【효과】자신은 1장 드로우한다."
18645,트래디셔널 택스,"【조건】서로의 메인 페이즈에 상대가 드로우했을 때에 발동할 수 있다.
【효과】상대의 패를 무작위로 2장 고르고 묘지로 보낸다."
17483,트랜잠 라이나크,워 투 젠! 매니악 유 다이!
18400,트랜잠 라이나크－워 투 젠!,"【조건】자신 필드에 이 카드 이외의 앞면 표시 몬스터(빛 속성 / 공격력 1400 이하)가 있을 경우에 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터(공격력 1500 이하) 1장을 고르고 파괴한다."
18638,트랜잠 라이트닝,"【조건】자신의 앞면 표시 일반 몬스터(레벨 4 이하 / 갤럭시족)가 공격을 받는 상대 몬스터의 공격 선언시에 발동할 수 있다.
【효과】공격을 받는 몬스터는 이 턴에, 전투로는 파괴되지 않는다."
17586,트랜잠 얼라이브,"【조건】자신 필드의 앞면 표시 몬스터(갤럭시족)가 상대의 공격 또는 상대의 효과로 파괴되었을 때, 자신 필드에 다른 몬스터가 없을 경우에 발동할 수 있다.
【효과】자신의 패 또는 자신 묘지의 일반 몬스터(갤럭시족 / 공격력 1600 이상) 1장을 고르고, 자신 필드에 앞면 공격 표시로 특수 소환한다."
17502,트랜잠 에피라이,"【조건】상대 필드에 몬스터가 있을 경우, 덱 맨 위의 카드를 묘지로 보내고 발동할 수 있다.
【효과】자신 필드의 앞면 표시의 ""트랜잠 라이나크"" 1장을 고르고, 그 공격력을 턴 종료시까지 1000 올린다."
17931,트랜잠 제라이,"【조건】자신 필드에 앞면 표시 몬스터(공격력 1600 이상)가 있을 경우, 덱 맨 위의 카드를 묘지로 보내고 발동할 수 있다.
【효과】자신 필드의 앞면 표시 몬스터(레벨 4 / 빛 속성 / 갤럭시족) 1장을 고른다. 이 턴에, 그 몬스터는 몬스터에 2회 공격할 수 있다."
17578,트랜잠 클라이네,"【조건】자신 필드에 이 카드 이외의 몬스터가 없을 경우에 발동할 수 있다.
【효과】자신 묘지의 일반 몬스터(빛 속성 / 갤럭시족) 1장을 고르고 패에 넣는다. 이 턴에, 자신은 몬스터(갤럭시족 이외)로 공격할 수 없다."
18612,트랜잠로드 라이나크,"""트랜잠 라이나크"" ＋ ""세븐즈로드 매지션""
【조건】덱 맨 위의 카드를 묘지로 보내고 발동할 수 있다.
【효과】자신 묘지의 일반 몬스터(갤럭시족) 1장을 고르고, 자신 필드에 앞면 표시로 특수 소환한다. 그 후, 자신 필드의 모든 앞면 표시 몬스터(갤럭시족)의 공격력을 턴 종료시까지, [서로의 묘지 몬스터의 속성의 종류] × 300 올릴 수 있다."
18714,트랩몰,"【조건】이 카드를 일반 소환한 턴에, 자신 묘지에 ""함정 속으로""가 있을 경우에 발동할 수 있다.
【효과】자신 묘지의 함정 카드 1장을 고르고 자신의 마법 & 함정 존에 세트한다."
17721,트레이드 인,"【조건】패의 몬스터(레벨 8) 1장을 묘지로 보내고 발동할 수 있다.
【효과】자신은 2장 드로우한다."
15795,트레져 드래곤,"【조건】이 카드를 패 또는 묘지에서 특수 소환한 자신 메인 페이즈에, 자신 묘지에 몬스터(드래곤족)가 4장 이상 있을 경우에 발동할 수 있다.
【효과】자신은 1장 드로우한다."
15825,트리플쓰리,"【조건】자신 필드의 앞면 표시 일반 몬스터(레벨 3)가 3장일 경우, 상대 몬스터의 공격 선언시에 발동할 수 있다.
【효과】자신 필드의 모든 앞면 표시 몬스터의 공격력 / 수비력은 턴 종료시까지 900 올린다."
15809,트릭 피죤,"【조건】패의 마법 / 함정 카드 1장을 묘지로 보내고 발동할 수 있다.
【효과】자신 묘지의 몬스터(비행야수족 / 공격력 1500 이상) 1장을 고르고 패에 넣는다."
17924,트윈배럴 드래곤,"【조건】이 카드를 일반 소환 / 특수 소환한 자신 메인 페이즈에 발동할 수 있다.
【효과】상대 필드의 카드 1장을 고르고, 코인 토스를 2회 실행한다. 그 중 2회 모두 앞면인 경우, 그 카드를 파괴한다."
15169,트윈에지 드래곤,"【조건】패 1장을 묘지로 보내고 발동할 수 있다.
【효과】이 턴에, 이 카드는 2회 공격할 수 있다."
16151,특상초밥천사 가리브엘,"【조건】상대의 LP가 4000 이상일 경우, 패 2장을 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터(레벨 8 이하) 1장을 고르고, [고른 몬스터의 공격력]만큼 상대에게 데미지를 준다. 이 턴에, 자신은 이 카드로밖에 공격할 수 없다."
15597,특종 머신 터프로이드,"【조건】덱 맨 위의 카드를 묘지로 보내고 발동할 수 있다.
【효과】상대는 자신의 덱 위에서 카드를 5장 넘기고, 서로 확인한다. 이 카드의 공격력은 턴 종료시까지, [넘긴 카드 중의 몬스터의 수] × 100 올린다. 상대는 넘긴 카드를 좋아하는 순서대로 덱 아래로 되돌린다."
17691,티라미스 발키리어,티라미수를 들고 유행을 선도하는 천사 점원. 트렌드의 변화와 악의 마음에는 결코 뒤처지지 않는다.
17006,티탄의 사냥꾼,"""티탄의 후예"" ＋ ""돌보미 고트""
【조건】자신 묘지의 일반 몬스터(악마족) 1장을 덱으로 되돌리고 발동할 수 있다.
【효과】상대 필드의 마법 / 함정 카드 1장을 고르고 파괴한다."
16135,티탄의 후예,"옛 신들의 후예. 능란한 은신술을 사용하기에, 그 모습을 본 사람은 많지 않다."
18994,파광의 소용돌이,"【조건】상대가 몬스터(레벨 8 이하)를 앞면 표시로 일반 소환 / 특수 소환했을 때, 자신 묘지의 몬스터(빛 속성 / 마법사족) 3장을 덱으로 되돌리고 발동할 수 있다.
【효과】그 일반 소환 / 특수 소환된 몬스터 1장을 고르고 파괴한다."
17869,파라슘 콜로니,"【조건】자신 필드에 앞면 표시 몬스터(레벨 7 이상 / 갤럭시족)가 있을 경우에 발동할 수 있다.
【효과】자신 묘지의 ""파라슘 콜로니"" 1장을 고르고, 자신 필드에 앞면 표시로 특수 소환한다."
17545,파룡의 포강,"【조건】자신 필드에 앞면 표시 일반 몬스터(레벨 7 이상)가 있을 경우, 상대가 몬스터(레벨 7 이상)를 일반 소환했을 때에 발동할 수 있다.
【효과】그 일반 소환된 몬스터를 파괴한다."
18378,파멸의 용마도사,"【조건】자신 묘지의 몬스터(마법사족 또는 드래곤족)를 합계 4장 덱으로 되돌리고 발동할 수 있다.
【효과】자신 필드의 앞면 표시 몬스터 1장을 고른다. 이 턴에, 그 몬스터는 상대의 함정 카드의 효과로는 파괴되지 않는다. 추가로, 자신 묘지의 ""다크 레버레이션"" 1장을 고르고 자신의 마법 & 함정 존에 세트할 수 있다."
15938,파뿌리은하,"하늘의 강을 자유롭게 유랑하는 소녀. 그 모습은 유성 같다. 그녀를 보고 소원을 말하는 사람은 끊임없이 있지만, 자신의 힘으로 성취하는 것이야말로 진정한 꿈이라며 따끔한 충고를 던진다."
18399,파워 본드,"【조건】없음
【효과】자신의 패 / 필드의 몬스터를 소재로서 묘지로 보내고, 몬스터(기계족)를 퓨전 소환한다. 그 몬스터의 공격력은, [그 원래 공격력]만큼 올린다. 이 턴의 엔드 페이즈에 자신은 [이 효과로 올린 수치]만큼 데미지를 받는다."
17906,파워 쇼크,"【조건】상대가 마법 카드를 발동한 후에 발동할 수 있다.
【효과】자신 필드의 앞면 표시 몬스터 1장을 고르고, 그 공격력을 턴 종료시까지 1000 올린다."
18375,파이널라이즈 피닉스,"【조건】상대 필드에 앞면 표시 몬스터가 2장 이상 있을 경우, 자신 묘지의 몬스터(화염족) 4장을 덱으로 되돌리고 발동할 수 있다.
【효과】레벨의 합계가 [상대 필드의 앞면 표시 몬스터의 레벨의 합계]와 같아지도록, 자신 묘지의 효과 몬스터(화염족)를 2장까지 고르고, 자신 필드에 앞면 표시로 특수 소환한다."
15166,파이어 가디언,화룡의 왕국으로 이어지는 길을 가로막고 서 있는 문지기. 뿜어내는 그 숨을 견뎌 낼 수 없는 자에게 앞으로 나아갈 자격은 없다.
15187,파이어 골렘,"【조건】600 LP를 지불하고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터 1장을 고르고, 그 수비력을 턴 종료시까지 600 내린다."
17590,파이어 소서러,뜨거운 정열을 지닌 마술사. 그 마음은 이윽고 자신의 가슴속까지 불태워버렸다.
16890,파이어 제스터,"【조건】자신 필드에 앞면 표시 몬스터(레벨 5 이상 / 빛 속성)가 있을 경우, 덱 맨 위의 카드를 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터(레벨 8 이하) 1장을 고르고, 그 공격력 / 수비력을 턴 종료시까지 500 내린다."
17907,파케실린더,"【조건】자신의 공격 표시 몬스터(빛 속성)가 공격을 받는 상대 몬스터의 공격 선언시에 발동할 수 있다.
【효과】공격해 온 몬스터의 공격력은 턴 종료시까지, [공격해 온 몬스터의 레벨] × 100 내린다."
17510,파쿠츄,"【조건】자신 필드에 이 카드 이외의 몬스터가 없을 경우, 자신 묘지의 몬스터(야수족) 1장을 덱 아래로 되돌리고 발동할 수 있다.
【효과】자신 묘지의 일반 몬스터(야수족) 1장을 고르고 패에 넣는다."
16701,팔로우윙 월드,"【조건】없음
【효과】이 카드가 필드 존에 앞면 표시인 한, 서로의 필드의 앞면 표시 일반 몬스터(바람 속성)의 공격력은 500 올린다."
17333,패러렐버스 게이트,"【조건】없음
【효과】자신의 덱 맨 위의 카드를 묘지로 보낸다. 자신의 패가 0장일 경우, 추가로 자신 묘지의 일반 몬스터를 2장까지 고르고 자신 필드에 앞면 표시로 특수 소환할 수 있다."
18647,팬텀 로어,"【조건】자신의 몬스터가 상대의 공격으로 파괴되었을 때, 자신 묘지의 몬스터(레벨 5 이상) 2장을 덱으로 되돌리고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터(레벨 8 이하) 1장을 고르고 파괴한다. 그 후, 상대 필드의 앞면 표시 몬스터 1장을 고르고 그 공격력을 다음 자신 턴의 종료시까지 1000 내릴 수 있다."
16919,퍼밀린드 하이크로트론,"""펨트론"" ＋ ""사이크립트론""
【조건】자신 묘지에 효과 몬스터(사이버스족)가 3장 이상 있을 경우에 발동할 수 있다.
【효과】자신은 2장 드로우한다. 그 후, 자신은 패 1장을 고르고 덱 아래로 되돌린다."
15903,퍼져가는 속닥속닥,"【조건】상대가 패에서 몬스터를 세트했을 때에 발동할 수 있다.
【효과】서로의 묘지의 몬스터를 합계 5장까지 고르고 주인의 덱으로 되돌린다."
18596,퍼플아이즈 스타캣,"【조건】없음
【효과】자신 묘지의 ""야성의 베리어 －노라 포스－"" 1장을 고르고 자신의 마법 & 함정 존에 세트한다. 그 후, 자신 필드의 앞면 표시 몬스터(레벨 7 이상 / 수비력 200) 1장을 고를 수 있다. 고른 경우, 이 턴에, 그 몬스터는 2회 공격할 수 있다."
17007,펜리르리터 솔,"""시글스테이트 솔"" ＋ ""커넥터독""
【조건】덱 위에서 카드 2장을 묘지로 보내고 발동할 수 있다.
【효과】자신은 1장 드로우한다. 상대 필드에 몬스터가 있을 경우, 추가로 패의 몬스터(사이버스족) 1장을 자신 필드에 앞면 표시로 특수 소환할 수 있다."
15908,펨트론,"만물의 섭리를 간직한 용수의 원천. 극미극대의 경지에 달하여, 세계를 새로운 영역으로 이끈다."
18247,펭귄 솔저지,"【조건】이 카드를 일반 소환한 턴에, 패의 몬스터(수비력 500) 1장을 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터(레벨 4 이하)를 2장까지 고르고 주인의 패로 되돌린다."
17316,포세어돈 어드벤처러,"""초롱아귀코일"" ＋ ""잭파리""
【조건】덱 맨 위의 카드를 묘지로 보내고 발동할 수 있다.
【효과】자신 필드의 모든 앞면 표시 몬스터(번개족)의 공격력은 턴 종료시까지 400 올린다."
